"ID";"total distance";"cumulative distance";"straightness";"msd";"intensity use";"sinuosity";"tac";"start";"end";"time duration (days)";"julian_start";"julian_end"
"A80419_2011_spring";3083765,65408338;3672451,26672193;0,839702266991816;837106325271,49;3,57877062947876;0,00569811259098156;1,86380320180564;"2011-02-18 07:00:00";"2011-03-06 23:00:00";16,6666666666667;49;65
"A80420_2009_fall";2678183,10586801;3701403,04573182;0,723558897201507;744025194319,492;3,56865314820777;0,00646532190703935;1,52581811802337;"2009-09-02 02:00:00";"2009-09-21 23:00:00";19,875;245;264
"A80420_2010_fall";2779831,52595048;3864580,33344039;0,719310063733562;696852702303,433;3,13014442879416;0,00509992694094361;1,78192692877815;"2010-09-08 00:00:00";"2010-09-23 23:00:00";15,9583333333333;251;266
"A80420_2010_spring";2864986,8717496;3577557,03670556;0,800822137105008;773371478843,189;3,55910193311352;0,00539847399703441;1,37460147618114;"2010-02-26 13:00:00";"2010-03-16 17:00:00";18,1666666666667;57;75
"A80420_2011_fall";2693970,72682951;3230061,07134884;0,834030895181971;742229085994,89;3,36022613061377;0,00459741564504768;1,28848948808606;"2011-09-04 02:00:00";"2011-09-16 23:00:00";12,875;247;259
"A80420_2011_spring";2786084,18588477;3491590,55722123;0,797941264940888;906403661554,554;3,45888531730308;0,0071011955624347;1,83861958433507;"2011-02-25 01:00:00";"2011-03-18 21:00:00";21,8333333333333;56;77
"A80420_2012_fall";2462161,08435581;2776471,72693561;0,886794942109239;529680300517,829;3,93225894780672;0,00489798426628431;1,43722875414354;"2012-09-02 02:00:00";"2012-09-16 23:00:00";14,875;246;260
"A80420_2012_spring";2896821,18820365;4040035,52780802;0,717028642016761;972275225752,952;3,27952813935918;0,0052216622757648;1,92464954820114;"2012-02-17 01:00:00";"2012-03-09 23:00:00";21,9166666666667;48;69
"A80420_2013_spring";2892783,0765831;4562521,90800886;0,634031602457672;1102024977582,96;3,82910705318016;0,00623959168186945;1,98155748299444;"2013-02-10 01:00:00";"2013-03-15 23:00:00";33,9166666666667;41;74
"A89730_2009_fall";2523174,56451915;2676507,761768;0,942711469236477;744778774152,821;4,33803917247191;0,00149155975505679;0,026131660348505;"2009-08-21 02:00:00";"2009-09-01 02:00:00";11;233;244
"A89730_2010_fall";2349726,13433999;2565691,56852912;0,915825644501401;729023447996,256;4,58869783227252;0,00234044406525265;0,152940906673806;"2010-08-14 02:00:00";"2010-08-30 02:00:00";16;226;242
"A89730_2010_spring";2529839,51881138;2890008,24082688;0,87537450000058;807417344481,91;3,49664915936728;0,00176735687033656;0,191073484575791;"2010-03-08 01:00:00";"2010-03-26 01:00:00";18;67;85
"A89730_2011_fall";2692752,71647244;2840249,29741168;0,948069142707416;784746581974,305;4,42739074397646;0,00095193971464688;0,0327560901435761;"2011-08-28 02:00:00";"2011-09-09 02:00:00";12;240;252
"A89730_2011_spring";2597480,09215073;3347216,69103654;0,776011932273905;884593447930,147;4,15062723082487;0,00390277585783838;0,889500835799883;"2011-02-22 01:00:00";"2011-03-22 01:00:00";28;53;81
"A89730_2012_fall";2406801,8493044;2593981,42900812;0,927840817358786;760876586339,242;3,76193104820183;0,00146308899589431;0,0169642853734583;"2012-08-07 02:00:00";"2012-08-18 02:00:00";11;220;231
"A89730_2012_spring";2695543,09975548;3405007,00343625;0,791640985476742;682390181307,253;3,22869527072542;0,00136372113071422;0,046896174803994;"2012-02-27 01:00:00";"2012-03-16 01:00:00";18;58;76
"A89730_2013_spring";2666340,56165914;2963096,6800324;0,899849329799792;848945054473,927;3,54112319633452;0,00246531970370834;1,28640815032591;"2013-02-21 01:00:00";"2013-03-15 01:00:00";22;52;74
"A89731_2009_fall";2504609,34229792;3051759,7480042;0,820709868768631;750128160932,824;3,33336886404145;0,00175754144282716;0,304561577581576;"2009-09-08 02:00:00";"2009-09-22 02:00:00";14;251;265
"A89731_2010_fall";2537952,87961821;3166361,85171386;0,801535957820009;677752483055,764;3,64844667293252;0,002702409751376;0,869222417285166;"2010-09-06 02:00:00";"2010-09-28 02:00:00";22;249;271
"A89731_2010_spring";2736436,50351552;3111973,32241692;0,879325180522517;777830520649,524;3,99934566650467;0,00154813988757692;0,192471038172145;"2010-02-27 01:00:00";"2010-03-15 01:00:00";16;58;74
"A89731_2011_fall";2780811,01825042;3093886,57470669;0,898808327682165;868109882261;3,9920237871422;0,0016123184444827;0,873433427967689;"2011-09-11 02:00:00";"2011-09-26 02:00:00";15;254;269
"A89731_2011_spring";2819253,70938779;3806072,91638541;0,74072509153745;948026334278,172;3,31554887307964;0,00213410676658794;1,06412183353489;"2011-02-18 01:00:00";"2011-03-15 01:00:00";25;49;74
"A89731_2012_spring";2852979,08091578;3461631,26131553;0,824171861630217;766168919315,256;3,55264268635358;0,00191620375248966;0,24169282051173;"2012-02-22 01:00:00";"2012-03-13 01:00:00";20;53;73
"Agri_2013_fall";4493695,12154966;5296548,94745621;0,848419445591617;1876572756319,22;4,49120019478894;0,00676499481274504;1,46465437959464;"2013-09-11 00:00:00";"2013-09-27 23:00:00";16,9583333333333;254;270
"Agri_2014_spring";4560508,91397221;6251532,7339764;0,729502524906626;2086040029179,74;3,24458807336416;0,0043964046621593;1,81689185400877;"2014-03-21 00:00:00";"2014-04-07 23:00:00";17,9583333333333;80;97
"Akaga_2018_fall";4353075,89608749;7324429,57013275;0,594322855371328;2099910210159,86;4,17315992693334;0,00984127436833962;1,78699311710203;"2018-08-25 00:00:00";"2018-09-21 23:00:00";27,9583333333333;237;264
"Amud_2018_fall";2993095,01929633;6045259,99255653;0,495114357857511;280712051114,598;9,5274869288944;0,0107372135149647;1,91440317173451;"2018-09-18 05:00:00";"2018-11-13 18:00:00";56,5416666666667;261;317
